LEVEL,code,name,full_name,cname,full_cname,lower_cname
4,3MWI00000N,Northern,,北部区,,northern
4,3MWI00000S,Southern,,南部区,,southern
4,3NAM0000CA,Caprivi,,卡普里维,,caprivi
4,3NAM0000ER,Erongo,,埃龙戈,,erongo
4,3NAM0000HA,Hardap,,哈达普,,hardap
4,3NAM0000KH,Khomas,,霍马斯,,khomas
4,3NAM0000KR,Karas,,卡拉斯,,karas
4,3NAM0000KU,Cunene,,库内内,,cunene
4,3NAM0000KV,Okavango,,奥卡万戈,,okavango
4,3NAM0000OJ,Otjozondjupa,,奥乔宗蒂约巴,,otjozondjupa
4,3NAM0000OK,Omaheke,,奥马赫科,,omaheke
4,3NAM0000ON,Oshana,,奥沙纳,,oshana
4,3NAM0000OO,Oshikoto,,奥希科托,,oshikoto
4,3NAM0000OT,Omusati,,奥姆沙蒂,,omusati
4,3NAM0000OW,Ohangwena,,奥汉圭纳,,ohangwena
4,3NER000AJY,Agadez,,阿加德兹,,agadez
4,3NER000DIF,Diffa,,迪法,,diffa
4,3NER000DSS,Dosso,,多索,,dosso
4,3NER000MFQ,Maradi,,马拉迪,,maradi
4,3NER000NIM,Niamey C.U.,,尼亚美市,,niamey c.u.
4,3NER000THZ,Tahoua,,塔瓦,,tahoua
4,3NER000TIL,Tillaberi,,蒂拉贝里,,tillaberi
4,3NER000ZND,Zinder,,津德尔,,zinder
4,3NGA000ABV,Abuja,,阿比亚,,abuja
4,3NGA000IBA,Ibadan,,伊巴丹,,ibadan
4,3NGA000KAN,Kano,,卡诺,,kano
4,3NGA000LOS,Lagos,,拉各斯,,lagos
4,3NGA000OGB,Ogbomosho,,奥博莫绍,,ogbomosho
4,3RWA0000BU,Butare,,布塔雷,,butare
4,3RWA0000BY,Byumba,,比温巴,,byumba
4,3RWA0000CY,Cyangugu,,尚古古,,cyangugu
4,3RWA0000GK,Gikongoro,,吉孔戈罗,,gikongoro
4,3RWA0000GS,Gisenyi,,吉塞尼,,gisenyi
4,3RWA0000GT,Gitarama,,吉塔拉马,,gitarama
4,3RWA0000KA,Kabuga,,卡布加,,kabuga
4,3RWA0000KG,Kibungo,,基本古,,kibungo
4,3RWA0000KR,Kigali-Ngali,,基加利-恩加利,,kigali-ngali
4,3RWA0000KV,Kigali-Ville,,基加利市,,kigali-ville
4,3RWA0000KY,Kibuye,,基布耶,,kibuye
4,3RWA0000NY,Nyanza,,恩延扎,,nyanza
4,3RWA0000RH,Ruhango,,鲁汉戈,,ruhango
4,3RWA0000RU,Ruhengeri,,鲁亨盖里,,ruhengeri
4,3RWA0000RW,Rwamagana,,卢瓦马加纳,,rwamagana
4,3RWA0000UM,Umutara,,乌姆塔拉,,umutara
4,3SDN000ANB,Aali an-Nil,,上尼罗,,aali an-nil
4,3SDN000ASH,Northern,,北部,,northern
4,3SDN000GKU,Kurdufan,,科尔多凡,,kurdufan
4,3SDN000KRT,Al-Khartum,,喀土穆,,al-khartum
4,3SDN000SBG,Bahr al-Ghazal,,加扎勒河,,bahr al-ghazal
4,3SDN000SDA,Darfur,,达尔富尔,,darfur
4,3SDN000SHA,Eastern,,东部,,eastern
4,3SDN000SIS,Al-Istiwaiyah,,赤道,,al-istiwaiyah
4,3SDN000WDH,Al-Wusta,,中部,,al-wusta
4,3SEN0000DA,Dakar,,达喀尔,,dakar
4,3SEN0000DI,Diourbel,,久尔贝勒,,diourbel
4,3SEN0000FA,Fatick,,法蒂克,,fatick
4,3SEN0000KA,Kaolack,,考拉克,,kaolack
4,3SEN0000KO,Kolda,,科尔达,,kolda
4,3SEN0000LO,Louga,,卢加,,louga
4,3SEN0000MA,Matam,,马塔姆,,matam
4,3SEN0000SL,Saint-Louis,,圣路易,,saint-louis
4,3SEN0000TA,Tambacounda,,坦巴昆达,,tambacounda
4,3SEN0000TH,Thies,,捷斯,,thies
4,3SEN0000ZI,Ziguinchor,,济金绍尔,,ziguinchor
4,3SLE00000E,Eastern,,东部,,eastern
4,3SLE00000N,Northern,,北部,,northern
4,3SLE00000S,Debub,,南部,,debub
4,3SLE00000W,Western,,西部区,,western
4,3TGO00000C,Centre,,中部区,,centre
4,3TGO00000K,Kara,,卡拉区,,kara
4,3TGO00000M,Maritime,,滨海区,,maritime
4,3TGO00000P,Plateaux,,高原区,,plateaux
4,3TGO00000S,Savanes,,草原区,,savanes
4,3TUN0000AR,Ariana,,艾尔亚奈,,ariana
4,3TUN0000BA,Ben Arous,,本阿鲁斯,,ben arous
4,3TUN0000BI,Bizerte,,比塞大,,bizerte
4,3TUN0000BJ,Beja,,巴杰,,beja
4,3TUN0000GB,Gabes,,加贝斯,,gabes
4,3TUN0000GF,Gafsa,,加夫萨,,gafsa
4,3TUN0000JE,Jendouba,,坚杜拜,,jendouba
4,3TUN0000KB,Kebili,,吉比利,,kebili
4,3TUN0000KR,Kairouan,,凯鲁万,,kairouan
4,3TUN0000KS,Kasserine,,卡塞林,,kasserine
4,3TUN0000LK,Le Kef,,卡夫,,le kef
4,3TUN0000ME,Medenine,,梅德宁,,medenine
4,3TUN0000MH,Mahdia,,马赫迪耶,,mahdia
4,3TUN0000MN,Manouba,,马努巴,,manouba
4,3TUN0000MO,Monastir,,莫纳斯提尔,,monastir
4,3TUN0000NA,Nabeul,,纳布勒,,nabeul
4,3TUN0000SD,Sidi Bouzid,,西迪布济德,,sidi bouzid
4,3TUN0000SF,Sfax,,斯法克斯,,sfax
4,3TUN0000SL,Siliana,,锡勒亚奈,,siliana
4,3TUN0000SO,Sousse,,苏塞,,sousse
4,3TUN0000TA,Tataouine,,泰塔温,,tataouine
4,3TUN0000TO,Tozeur,,托泽尔,,tozeur
4,3TUN0000TU,Tunis,,突尼斯,,tunis
4,3TUN0000ZA,Zaghouan,,宰格万,,zaghouan
4,3TZA0000AR,Arusha,,阿鲁沙,,arusha
4,3TZA0000DO,Dodoma,,多多马,,dodoma
4,3TZA0000DS,Dar es Salaam,,达累斯萨拉姆,,dar es salaam
4,3TZA0000IR,Iringa,,伊林加,,iringa
4,3TZA0000KA,Kagera,,卡盖拉,,kagera
4,3TZA0000KI,Kigoma,,基戈马,,kigoma
4,3TZA0000KJ,Kilimanjaro,,乞力马扎罗,,kilimanjaro
4,3TZA0000LN,Lindi,,林迪,,lindi
4,3TZA0000MB,Mbeya,,姆贝亚,,mbeya
4,3TZA0000MM,Mjini Magharibi,,桑给巴尔市和西,,mjini magharibi
4,3TZA0000MO,Morogoro,,莫洛戈罗,,morogoro
4,3TZA0000MR,Mara,,马腊,,mara
4,3TZA0000MT,Mtwara,,姆特瓦拉,,mtwara
4,3TZA0000MW,Mwanza,,姆万扎,,mwanza
4,3TZA0000MY,Manyara,,曼亚拉,,manyara
4,3TZA0000PN,Kaskazini Pemba,,奔巴北,,kaskazini pemba
4,3TZA0000PS,Kusini Pemba,,奔巴南,,kusini pemba
4,3TZA0000PW,Littoral,,滨海,,littoral
4,3TZA0000RK,Rukwa,,鲁夸,,rukwa
4,3TZA0000RV,Ruvuma,,鲁伍马,,ruvuma
4,3TZA0000SH,Shinyanga,,欣延加,,shinyanga
4,3TZA0000SI,Singida,,辛吉达,,singida
4,3TZA0000TB,Tabora,,塔波拉,,tabora
4,3TZA0000TN,Tanga,,坦噶,,tanga
4,3TZA0000UN,Kaskazini Unguja,,桑给巴尔北,,kaskazini unguja
4,3TZA0000US,Kusini Unguja,,桑给巴尔南,,kusini unguja
4,3TZA0000ZN,Zanzibar,,桑给巴尔,,zanzibar
4,3UGA000ADJ,Adjumani,,阿朱马尼,,adjumani
4,3UGA000APC,Apac,,阿帕克,,apac
4,3UGA000ARU,Arua,,阿鲁阿,,arua
4,3UGA000BSH,Bushenyi,,布谢尼,,bushenyi
4,3UGA000BUG,Bugiri,,布吉里,,bugiri
4,3UGA000BUN,Bundibugyo,,本迪布焦,,bundibugyo
4,3UGA000BUS,Busia,,布西亚,,busia
4,3UGA000GUL,Gulu,,古卢,,gulu
4,3UGA000HOI,Hoima,,霍伊马,,hoima
4,3UGA000IGA,Iganga,,伊甘加,,iganga
4,3UGA000JIN,Jinja,,金贾,,jinja
4,3UGA000KAB,Kaberamaido,,卡贝拉马伊多,,kaberamaido
4,3UGA000KAL,Kalangala,,卡兰加拉,,kalangala
4,3UGA000KAM,Kamwenge,,卡姆文盖,,kamwenge
4,3UGA000KAN,Kanungu,,卡农古,,kanungu
4,3UGA000KAR,Kabarole,,卡巴罗莱,,kabarole
4,3UGA000KAS,Kasese,,卡塞塞,,kasese
4,3UGA000KAY,Kayunga,,卡永加,,kayunga
4,3UGA000KBA,Kibaale,,基巴莱,,kibaale
4,3UGA000KBL,Kabale,,卡巴莱,,kabale
4,3UGA000KIB,Kiboga,,基博加,,kiboga
4,3UGA000KIS,Kisoro,,基索罗,,kisoro
4,3UGA000KIT,Kitgum,,基特古姆,,kitgum
4,3UGA000KML,Kamuli,,卡穆利,,kamuli
4,3UGA000KMP,Kampala,,坎帕拉,,kampala
4,3UGA000KOT,Kotido,,科蒂多,,kotido
4,3UGA000KPC,Kapchorwa,,卡普乔鲁瓦,,kapchorwa
4,3UGA000KTK,Katakwi,,卡塔奎,,katakwi
4,3UGA000KUM,Kumi,,库米,,kumi
4,3UGA000KYE,Kyenjojo,,基恩乔乔,,kyenjojo
4,3UGA000LIR,Lira,,利拉,,lira
4,3UGA000LUW,Luwero,,卢韦罗,,luwero
4,3UGA000MAS,Masaka,,马萨卡,,masaka
4,3UGA000MAY,Mayuge,,马尤盖,,mayuge
4,3UGA000MBA,Mbale,,姆巴莱,,mbale
4,3UGA000MBR,Mbarara,,姆巴拉拉,,mbarara
4,3UGA000MOY,Moyo,,莫约,,moyo
4,3UGA000MPI,Mpigi,,姆皮吉,,mpigi
4,3UGA000MRT,Moroto,,莫罗托,,moroto
4,3UGA000MSN,Masindi,,马辛迪,,masindi
4,3UGA000MUB,Mubende,,穆本德,,mubende
4,3UGA000MUK,Mukono,,穆科诺,,mukono
4,3UGA000NAK,Nakapiripirit,,纳卡皮里皮里特,,nakapiripirit
4,3UGA000NEB,Nebbi,,内比,,nebbi
4,3UGA000NKS,Nakasongola,,纳卡松戈拉,,nakasongola
4,3UGA000NTU,Ntungamo,,恩通加莫,,ntungamo
4,3UGA000PAD,Pader,,帕德尔,,pader
4,3UGA000PAL,Pallisa,,帕利萨,,pallisa
4,3UGA000RAK,Rakai,,拉卡伊,,rakai
4,3UGA000RUK,Rukungiri,,鲁昆吉里,,rukungiri
4,3UGA000SEM,Sembabule,,森巴布莱,,sembabule
4,3UGA000SIR,Sironko,,锡龙科,,sironko
4,3UGA000SOR,Soroti,,索罗提,,soroti
4,3UGA000TOR,Tororo,,托罗罗,,tororo
4,3UGA000WAK,Wakiso,,瓦基索,,wakiso
4,3UGA000YUM,Yumbe,,永贝,,yumbe
4,3ZAF000BAE,Barkley East,,东巴克利,,barkley east
4,3ZAF000BDD,Bredasdorp,,布雷达斯多普,,bredasdorp
4,3ZAF000BEW,Beaufort West,,西博福特,,beaufort west
4,3ZAF000BFN,Bloemfontein,,布隆方丹,,bloemfontein
4,3ZAF000BHT,Bronkhorstspruit,,布隆克斯特斯普利特,,bronkhorstspruit
4,3ZAF000BIY,Bisho,,比索,,bisho
4,3ZAF000CPT,Cape Town,,开普敦,,cape town
4,3ZAF000DAA,De Aar,,德阿尔,,de aar
4,3ZAF000DUN,Dundee,,邓迪,,dundee
4,3ZAF000DUR,Durban,,德班,,durban
4,3ZAF000ELS,East London,,东伦敦,,east london
4,3ZAF000GBD,Groblersdal,,格罗布莱斯达尔,,groblersdal
4,3ZAF000GIY,Giyani,,基雅尼,,giyani
4,3ZAF000GRJ,George,,乔治,,george
4,3ZAF000IXO,Ixopo,,特克索波,,ixopo
4,3ZAF000JNB,Johannesburg,,约翰内斯堡,,johannesburg
4,3ZAF000KIM,Kimberley,,金伯利,,kimberley
4,3ZAF000KMH,Kuruman,,库鲁曼,,kuruman
4,3ZAF000KXE,Klerksdorp,,克莱克斯多普,,klerksdorp
4,3ZAF000LAY,Ladysmith,,莱迪史密斯,,ladysmith
4,3ZAF000MAY,Mount Ayliff,,艾利弗山,,mount ayliff
4,3ZAF000MDB,Middelburg,,米德尔堡,,middelburg
4,3ZAF000MOO,Moorreesburg,,穆里斯堡,,moorreesburg
4,3ZAF000MZQ,Mkuze,,姆库泽,,mkuze
4,3ZAF000NCS,Newcastle,,纽卡斯尔,,newcastle
4,3ZAF000NLP,Nelspruit,,内尔斯普雷特,,nelspruit
4,3ZAF000NYL,Nylstroom,,尼尔斯特隆,,nylstroom
4,3ZAF000PLZ,Port Elizabeth,,伊丽莎白港,,port elizabeth
4,3ZAF000PRY,Pretoria,,比勒陀利亚,,pretoria
4,3ZAF000PSS,Port Shepstone,,谢普斯通港,,port shepstone
4,3ZAF000PTG,Pietersburg,,彼德斯堡,,pietersburg
4,3ZAF000PZB,Pietermaritzburg,,彼德马里茨堡,,pietermaritzburg
4,3ZAF000RCB,Richards Bay,,理查兹湾,,richards bay
4,3ZAF000RFT,Randfontein,,兰德方丹,,randfontein
4,3ZAF000RSB,Rustenburg,,利斯滕堡,,rustenburg
4,3ZAF000SAS,Sasolburg,,萨索尔堡,,sasolburg
4,3ZAF000SBU,Springbok,,跳羚,,springbok
4,3ZAF000THY,Thohoyandou,,托霍延杜,,thohoyandou
4,3ZAF000TLH,Thulamahashe,,图拉马哈谢,,thulamahashe
4,3ZAF000TPB,Trompsburg,,特隆普斯堡,,trompsburg
4,3ZAF000ULD,Ulundi,,乌伦迪,,ulundi
4,3ZAF000UTN,Upington,,阿平顿,,upington
4,3ZAF000UTT,Umtata,,乌姆塔塔,,umtata
4,3ZAF000UTW,Queenstown,,昆士敦,,queenstown
4,3ZAF000VGG,Vereeniging,,弗里尼欣,,vereeniging
4,3ZAF000VRU,Vryburg,,弗雷堡,,vryburg
4,3ZAF000WEL,Welkom,,韦尔科姆,,welkom
4,3ZAF000WOR,Worcester,,伍斯特,,worcester
4,3ZAF000WSH,Witsieshoek,,韦茨肖克,,witsieshoek
4,3ZAF000ZEC,Secunda,,瑟孔达,,secunda
4,3ZMB0000CB,Copperbelt,,铜带,,copperbelt
4,3ZMB0000CE,Central,,中央,,central
4,3ZMB0000EA,Dornod,,东方,,dornod
4,3ZMB0000LK,Lusaka,,卢萨卡,,lusaka
4,3ZMB0000LP,Luapula,,卢阿普拉,,luapula
4,3ZMB0000NO,Northern,,北方,,northern
4,3ZMB0000NW,Nord-Oueste,,西北,,nord-oueste
4,3ZMB0000SO,Southern,,南方,,southern
4,3ZMB0000WE,Western,,西方,,western
4,3ZWE0000BU,Bulawayo,,布拉瓦约,,bulawayo
4,3ZWE0000HA,Harare,,哈拉雷,,harare
4,3ZWE0000MC,Mashonaland Central,,中马绍纳兰,,mashonaland central
4,3ZWE0000MD,Al-Wusta,,中部,,al-wusta
4,3ZWE0000ME,Mashonaland East,,东马绍纳兰,,mashonaland east
4,3ZWE0000ML,Manicaland,,马尼卡兰,,manicaland
4,3ZWE0000MN,Matabeleland North,,北马塔贝莱兰,,matabeleland north
4,3ZWE0000MS,Matabeleland South,,南马塔贝莱兰,,matabeleland south
4,3ZWE0000MV,Masvingo,,马斯温戈,,masvingo
4,3ZWE0000MW,Mashonaland West,,西马绍纳兰,,mashonaland west
4,4AUS0NTDRW,Darwin,,达尔文,,darwin
4,4AUS0NTPAL,Palmerston North,,北帕默斯顿,,palmerston north
4,4AUS0SAADL,Adelaide,,阿德莱德,,adelaide
4,4AUS0SAMGB,Mount Gambier,,甘比亚山,,mount gambier
4,4AUS0SAMYB,Murray Bridge,,默里布里奇,,murray bridge
4,4AUS0SAPLO,Port Lincoln,,林肯港,,port lincoln
4,4AUS0SAPPI,Port Pirie,,皮里港,,port pirie
4,4AUS0SAPUG,Port Augusta,,奥古斯塔港,,port augusta
4,4AUS0SAVHA,Victor Harbor,,维克托港,,victor harbor
4,4AUS0SAWAY,Whyalla,,怀阿拉,,whyalla
4,4AUS0WAALH,Albany,,奥尔巴尼,,albany
4,4AUS0WABUY,Bunbury,,班伯里,,bunbury
4,4AUS0WAFRE,Fremantle,,弗里曼特尔港,,fremantle
4,4AUS0WAGET,Geraldton,,杰拉尔顿,,geraldton
4,4AUS0WAKGI,Kalgoorlie,,卡尔古利,,kalgoorlie
4,4AUS0WAMDU,Mandurah,,曼哲拉,,mandurah
4,4AUS0WAPER,Perth,,珀斯,,perth
4,4AUSACTCBR,Canberra,,堪培拉,,canberra
4,4AUSNSWHBS,Sydney,,悉尼,,sydney
4,4AUSNSWNTL,Newcastle,,纽卡斯尔,,newcastle
4,4AUSNSWWOL,Wollongong,,伍伦贡,,wollongong
4,4AUSQLDBNE,Brisbane,,布里斯班,,brisbane
4,4AUSQLDCNS,Cairns,,凯恩斯,,cairns
4,4AUSQLDCUD,Caloundra,,日光海岸,,caloundra
4,4AUSQLDOOL,Gold Coast,,黄金海岸,,gold coast
4,4AUSQLDTSV,Townsville,,汤斯维尔,,townsville
4,4AUSQLDTWB,Toowoomba,,图文巴,,toowoomba
4,4AUSTASBWT,Burnie,,伯尼港,,burnie
4,4AUSTASDPO,Devonport,,德文波特,,devonport
4,4AUSTASHBA,Hobart,,霍巴特,,hobart
4,4AUSTASLST,Launceston,,朗塞斯顿,,launceston
4,4AUSVICGEX,Geelong,,吉朗,,geelong
4,4AUSVICMEL,Melbourne,,墨尔本,,melbourne
4,4KIR000GIL,Gilberts Islands,,吉尔伯特群岛,,gilberts islands
4,4KIR000LIN,Line Islands,,莱恩群岛,,line islands
4,4KIR000PHO,Phoenix Islands,,菲尼克斯群岛,,phoenix islands
4,4NZL000AUK,Auckland,,奥克兰,,auckland
4,4NZL000BHE,Blenheim,,布莱尼姆,,blenheim
4,4NZL000CHC,Christchurch,,克赖斯特彻奇,,christchurch
4,4NZL000DUD,Dunedin,,达尼丁,,dunedin
4,4NZL000FNR,Far North,,北远,,far north
4,4NZL000GIS,Gisborne,,吉斯伯恩,,gisborne
4,4NZL000GMN,Greymouth,,格雷茅斯,,greymouth
4,4NZL000HAS,Hastings,,黑斯廷斯,,hastings
4,4NZL000HLZ,Hamilton,,哈密尔顿,,hamilton
4,4NZL000IVC,Invercargill,,因弗卡吉尔,,invercargill
4,4NZL000KAI,Kaipara,,凯帕拉,,kaipara
4,4NZL000MNK,Manukau,,马努考,,manukau
4,4NZL000NPE,Napier,,内皮尔,,napier
4,4NZL000NPL,New Plymouth,,新普利茅斯,,new plymouth
4,4NZL000NSH,North Shore,,北岸,,north shore
4,4NZL000NSN,Nelson,,纳尔逊,,nelson
4,4NZL000PMR,Palmerston North,,北帕默斯顿,,palmerston north
4,4NZL000RMD,Richmond,,里士满,,richmond
4,4NZL000STR,Stratford,,斯特拉特福德,,stratford
4,4NZL000TAU,Taumarunui,,陶马鲁努伊,,taumarunui
4,4NZL000WAE,Waitakere,,怀塔科拉,,waitakere
4,4NZL000WAG,Wanganui,,旺格努伊,,wanganui
4,4NZL000WHK,Whakatane,,瓦卡塔尼,,whakatane
4,4NZL000WRE,Whangarei,,旺阿雷,,whangarei
4,4PNG0000BV,Bougainville,,布干维尔,,bougainville
4,4PNG0000EB,East New Britain,,东新不列颠,,east new britain
4,4PNG0000EH,Eastern Highlands,,东部高地,,eastern highlands
4,4PNG0000EN,Enga,,恩加,,enga
4,4PNG0000ES,East Sepik,,东塞皮克,,east sepik
4,4PNG0000GU,Gulf,,海湾,,gulf
4,4PNG0000MB,Milne Bay,,米尔恩湾,,milne bay
4,4PNG0000MD,Madang,,马当,,madang
4,4PNG0000MN,Manus,,马努斯,,manus
4,4PNG0000MR,Morobe,,莫罗贝,,morobe
4,4PNG0000NC,Port Moresby,,莫尔兹比港,,port moresby
4,4PNG0000NI,New Ireland,,新爱尔兰,,new ireland
4,4PNG0000NO,Northern,,北部,,northern
4,4PNG0000SA,Sandaun,,桑道恩,,sandaun
4,4PNG0000SH,Southern Highlands,,南部高地,,southern highlands
4,4PNG0000SI,Simbu,,钦布,,simbu
4,4PNG0000WB,West New Britain,,西新不列颠,,west new britain
4,4PNG0000WE,Western,,西部,,western
4,4PNG0000WH,Western Highlands,,西部高地,,western highlands
4,4SLB0000CE,Central Islands,,中部群岛,,central islands
4,4SLB0000CH,Choiseul,,乔伊索,,choiseul
4,4SLB0000GC,Guadalcanal,,瓜达尔卡纳尔,,guadalcanal
4,4SLB0000HO,Honiara,,霍尼亚拉,,honiara
4,4SLB0000IS,Isabel,,伊萨贝尔,,isabel
4,4SLB0000MK,Makira,,马基拉,,makira
4,4SLB0000ML,Malaita,,马莱塔,,malaita
4,4SLB0000RB,Rennell and Bellona,,拉纳尔和贝罗纳,,rennell and bellona
4,4SLB0000TM,Temotu,,泰莫图,,temotu
4,4SLB0000WE,Western,,西部,,western
4,4TON00000E,Eua,,埃瓦,,eua
4,4TON00000H,Haapai,,哈派,,haapai
4,4TON00000N,Niuas,,纽阿斯,,niuas
4,4TON00000T,Tongatapu,,汤加塔布,,tongatapu
4,4TON00000V,Vavau,,瓦瓦乌,,vavau
4,4VUT0000MA,Malampa,,马朗帕,,malampa
4,4VUT0000PE,Penama,,彭纳马,,penama
4,4VUT0000SA,Sanma,,桑马,,sanma
4,4VUT0000SH,Shefa,,谢法,,shefa
4,4VUT0000TA,Tafea,,塔菲阿,,tafea
4,4VUT0000TO,Torba,,托尔巴,,torba
4,6CAN000ABB,Abbotsford,,阿伯茨福,,abbotsford
4,6CAN000BAR,Barrie,,巴里,,barrie
4,6CAN000BRP,Brampton,,基奇纳,,brampton
4,6CAN000CAL,Calgary,,卡里加里,,calgary
4,6CAN000CBR,Cape Breton,,布列塔尼角,,cape breton
4,6CAN000CHA,Charlottetown,,夏洛特敦,,charlottetown
4,6CAN000EDM,Edmonton,,埃德蒙顿,,edmonton
4,6CAN000FRE,Fredericton,,弗雷德里顿,,fredericton
4,6CAN000GLP,Guelph,,圭尔夫,,guelph
4,6CAN000HAL,Halifax,,哈利法克斯,,halifax
4,6CAN000HAM,Hamilton,,哈密尔顿,,hamilton
4,6CAN000IQL,Iqaluit,,伊魁特,,iqaluit
4,6CAN000KGN,Kingston,,金斯敦,,kingston
4,6CAN000KWL,Kelowna,,基劳纳,,kelowna
4,6CAN000LOD,London,,伦敦,,london
4,6CAN000MTR,Montreal,,蒙特利尔,,montreal
4,6CAN000OSH,Oshawa,,奥沙瓦,,oshawa
4,6CAN000OTT,Ottawa,,渥太华,,ottawa
4,6CAN000QUE,Quebec,,魁北克,,quebec
4,6CAN000REG,Regina,,里贾纳,,regina
4,6CAN000SAK,Saskatoon,,萨斯卡通,,saskatoon
4,6CAN000SBE,Sherbrooke,,舍布鲁克,,sherbrooke
4,6CAN000SCA,Santa Catarina,,圣卡塔琳娜,,santa catarina
4,6CAN000SJB,Saint-John's,,圣约翰斯,,saint-john's
4,6CAN000SUD,Sudbury,,萨德伯里,,sudbury
4,6CAN000THU,Thunder Bay,,桑德贝,,thunder bay
4,6CAN000TOR,Toronto,,多伦多,,toronto
4,6CAN000TRR,Trois-Rivieres,,三河城,,trois-rivieres
4,6CAN000VAN,Vancouver,,温哥华,,vancouver
4,6CAN000VIC,Victoria,,维多利亚,,victoria
4,6CAN000WDR,Windsor,,温莎,,windsor
4,6CAN000WNP,Winnipeg,,温尼伯,,winnipeg
4,6CAN000YXY,Whitehorse,,怀特霍斯,,whitehorse
4,6CAN000YZF,Yellowknife,,耶洛奈夫,,yellowknife
4,6CRI00000A,Alajuela,,阿拉胡埃拉,,alajuela
4,6CRI00000C,Cartago,,卡塔戈,,cartago
4,6CRI00000G,Guanacaste,,瓜纳卡斯特,,guanacaste
4,6CRI00000H,Heredia,,埃雷迪亚,,heredia
4,6CRI00000L,Limon,,利蒙,,limon
4,6CRI00000P,Puntarenas,,蓬塔雷纳斯,,puntarenas
4,6CRI0000SJ,San Jose,,圣何塞,,san jose
4,6CUB000001,Pinar del Rio,,比那尔德里奥,,pinar del rio
4,6CUB000002,La Habana,,哈瓦那,,la habana
4,6CUB000003,Ciudad de la Habana,,哈瓦那城,,ciudad de la habana
4,6CUB000004,Matanzas,,马坦萨斯,,matanzas
4,6CUB000005,Villa Clara,,比亚克拉拉,,villa clara
4,6CUB000006,Cienfuegos,,西恩富戈斯,,cienfuegos
4,6CUB000007,Sancti Spiritus,,圣斯皮里图斯,,sancti spiritus
4,6CUB000008,Ciego de Avila,,谢戈德阿维拉,,ciego de avila
4,6CUB000009,Camaguey,,卡马圭,,camaguey
4,6CUB000010,Las Tunas,,拉斯图纳斯,,las tunas
4,6CUB000011,Holguin,,奥尔金,,holguin
4,6CUB000012,Granma,,格拉玛,,granma
4,6CUB000013,Santiago de Cuba,,圣地亚哥,,santiago de cuba
4,6CUB000014,Guantanamo,,关塔那摩,,guantanamo
4,6CUB000099,Isla de la Juventud,,青年岛特区,,isla de la juventud
4,6CUB000MAY,Mayari,,马亚里,,mayari
4,6CUB000MZO,Manzanillo,,曼萨尼罗,,manzanillo
4,6GTM0000AV,Alta Verapaz,,上韦拉帕斯,,alta verapaz
4,6GTM0000BV,Baja Verapaz,,下韦拉帕斯,,baja verapaz
4,6GTM0000CM,Chimaltenango,,奇马尔特南戈,,chimaltenango
4,6GTM0000CQ,Chiquimula,,奇基穆拉,,chiquimula
4,6GTM0000ES,Escuintla,,埃斯昆特拉,,escuintla
4,6GTM0000GU,Guatemala,,危地马拉,,guatemala
4,6GTM0000HU,Huehuetenango,,韦韦特南戈,,huehuetenango
4,6GTM0000IZ,Izabal,,伊萨瓦尔,,izabal
4,6GTM0000JA,Jalapa,,哈拉帕,,jalapa
4,6GTM0000JU,Jutiapa,,胡蒂亚帕,,jutiapa
4,6GTM0000PE,Peten,,佩滕,,peten
4,6GTM0000PR,El Progreso,,埃尔普罗格雷索,,el progreso
4,6GTM0000QC,Quiche,,基切,,quiche
4,6GTM0000QZ,Quetzaltenango,,克萨尔特南戈,,quetzaltenango
4,6GTM0000RE,Retalhuleu,,雷塔卢莱乌,,retalhuleu
4,6GTM0000SM,San Marcos,,圣马科斯,,san marcos
4,6GTM0000SO,Solola,,索洛拉,,solola
4,6GTM0000SR,Santa Rosa,,圣罗莎,,santa rosa
4,6GTM0000ST,Sacatepequez,,萨卡特佩克斯,,sacatepequez
4,6GTM0000SU,Suchitepequez,,苏奇特佩克斯,,suchitepequez
4,6GTM0000TO,Totonicapan,,托托尼卡潘,,totonicapan
4,6GTM0000ZA,Zacapa,,萨卡帕,,zacapa
4,6GTM000MIX,Mixco,,米克斯科,,mixco
4,6GTM000VIN,Villa Nueva,,新城,,villa nueva
4,6HND0000AT,Atlantida,,阿特兰蒂达,,atlantida
4,6HND0000CH,Choluteca,,乔卢特卡,,choluteca
4,6HND0000CL,Cologne,,科隆,,cologne
4,6HND0000CM,Comayagua,,科马亚瓜,,comayagua
4,6HND0000CP,Copan,,科潘,,copan
4,6HND0000CR,Cortes,,科尔特斯,,cortes
4,6HND0000FM,Francisco Morazan,,弗朗西斯科-莫拉桑,,francisco morazan
4,6HND0000GD,Gracias a Dios,,格拉西亚斯-阿迪奥斯,,gracias a dios
4,6HND0000IB,Islas de la Bahia,,海湾群岛,,islas de la bahia
4,6HND0000IN,Intibuca,,因蒂布卡,,intibuca
4,6HND0000LE,Lempira,,伦皮拉,,lempira
4,6HND0000OC,Ocotepeque,,奥科特佩克,,ocotepeque
4,6HND0000OL,Olancho,,奥兰乔,,olancho
4,6HND0000PA,El Paraiso,,埃尔帕拉伊索,,el paraiso
4,6HND0000PZ,La Paz,,拉巴斯,,la paz
4,6HND0000SB,Santa Barbara,,圣巴巴拉,,santa barbara
4,6HND0000VA,Valle,,山谷,,valle
4,6HND0000YO,Yoro,,约罗,,yoro
4,6HND000CHO,Choloma,,乔罗马,,choloma
